naics;year;vadd;cap;emp;lvadd;lcap;lemp
311222;1987;955;2464.9;6.4;6.86171134;7.809906518;1.85629799
311222;1988;1332.6;2439.1;6.1;7.1948872;7.799384398;1.808288771
311222;1989;1162.6;2451.7;5.5;7.058414155;7.80453694;1.704748092
311222;1990;1434.2;2422.3;6.3;7.268362481;7.792472781;1.840549633
311222;1991;1120.2;2461.2;6.1;7.02126252;7.808404315;1.808288771
311222;1992;1202.7;2535.8;6.8;7.092324308;7.838264448;1.916922612
311222;1993;1451.4;2509.4;6.9;7.280283887;7.82779896;1.931521412
311222;1994;1760;2504.6;6.8;7.473069088;7.82588432;1.916922612
311222;1995;1970.3;2485.8;6.8;7.585941094;7.818349818;1.916922612
311222;1996;1345.2;2484.5;6.6;7.20429798;7.817826711;1.887069649
311222;1997;1623.1;2590;6.6;7.39209318;7.859413155;1.887069649
311222;1998;1403;2645.2;6.4;7.24636808;7.880501956;1.85629799
311222;1999;1384.1;2811.8;6.5;7.232805388;7.941580127;1.871802177
311222;2000;1655.7;3057.7;6.5;7.411979159;8.025418278;1.871802177
311222;2001;2253.1;3029;6.6;7.720062325;8.015987811;1.887069649
311222;2002;3042.8;3018;7.3;8.020533423;8.012349639;1.987874348
311222;2003;3641.9;3034.9;8;8.200260802;8.017933754;2.079441542
311222;2004;3912.1;3090.4;6.8;8.271829593;8.036055811;1.916922612
311222;2005;4221;3084.2;6.9;8.347827346;8.034047583;1.931521412
311222;2006;3881.9;3083.6;6.8;8.264080003;8.033853025;1.916922612
311222;2007;4988.7;3123.9;6;8.514930634;8.0468375;1.791759469
311222;2008;5697;3155.7;6.4;8.647694999;8.05696562;1.85629799
311222;2009;6644.2;3154.5;6.2;8.801499573;8.056585284;1.824549292
311222;2010;6078.7;3140.2;6.1;8.712546136;8.052041771;1.808288771
311222;2011;6958.7;3102.1;6.2;8.847747954;8.03983458;1.824549292
311222;2012;7890.1;3501.4;6.5;8.973364088;8.160918167;1.871802177
311222;2013;5893;3529.1;6.7;8.681520485;8.16879816;1.902107526
311222;2014;5785.9;3583;6.7;8.663179202;8.183955717;1.902107526
311222;2015;7390.1;3598.6;7;8.907896546;8.18830016;1.945910149
311222;2016;7993.1;3690.1;6.9;8.986333948;8.213408837;1.931521412
311223;1958;100.7;954.2;10.1;4.6121458;6.860873293;2.312535424
311223;1959;107.2;953.2;10.5;4.674696249;6.859824745;2.351375257
311223;1960;108.2;934.1;10;4.683981366;6.839583499;2.302585093
311223;1961;126.5;918.8;9.6;4.840242308;6.823068471;2.261763098
311223;1962;106.9;923.9;9.7;4.671893818;6.828603841;2.272125886
311223;1963;138.4;989.9;9.9;4.930148043;6.897603928;2.292534757
311223;1964;110.7;1005.3;9.4;4.70682384;6.913041283;2.240709689
311223;1965;140.3;1012.6;9.6;4.943782987;6.92027656;2.261763098
311223;1966;137;996.3;8.4;4.919980926;6.904048417;2.128231706
311223;1967;102.2;973.7;6.6;4.626931678;6.881103248;1.887069649
311223;1968;89.6;961.7;6.4;4.49535532;6.868702552;1.85629799
311223;1969;96.9;925.6;7;4.573679519;6.830442176;1.945910149
311223;1970;129.7;923.1;5.7;4.865224091;6.827737571;1.740466175
311223;1971;143.3;905.3;6.1;4.964940335;6.80826638;1.808288771
311223;1972;127.6;875.9;6.4;4.848900371;6.775251929;1.85629799
311223;1973;218.5;880.7;6.7;5.386786015;6.780717046;1.902107526
311223;1974;330.2;865.1;6.9;5.799698531;6.762845107;1.931521412
311223;1975;255.4;877;6.8;5.542830944;6.776506992;1.916922612
311223;1976;180.2;863.9;6.1;5.194067345;6.761457021;1.808288771
311223;1977;248.8;861.2;6.3;5.516649361;6.758326765;1.840549633
311223;1978;270;877.1;6.8;5.598421959;6.776621011;1.916922612
311223;1979;322.9;884.4;6.4;5.777342678;6.784909449;1.85629799
311223;1980;297.3;891.7;6.3;5.69474173;6.793129753;1.840549633
311223;1981;328.9;910.4;6.6;5.795753753;6.813884063;1.887069649
311223;1982;273.3;950.6;6.1;5.610570093;6.857093364;1.808288771
311223;1983;347.9;1053.4;5;5.851915082;6.959778307;1.609437912
311223;1984;243.9;1092.7;4.2;5.496758305;6.996406977;1.435084525
311223;1985;257.2;1119.3;4.4;5.549853992;7.020458769;1.481604541
311223;1986;274.6;1107.8;4.4;5.615315493;7.010131346;1.481604541
311223;1987;179.7;1066.2;3.3;5.191288794;6.971856204;1.193922468
311223;1988;321.5;1029.4;3.4;5.772997544;6.936731387;1.223775432
311223;1989;323.5;1002.6;3.6;5.779199114;6.910351905;1.280933845
311223;1990;271.8;1017;3.3;5.605066502;6.924612396;1.193922468
311223;1991;304;993.3;2.7;5.717027701;6.901032733;0.993251773
311223;1992;329.2;973.8;3.1;5.796665469;6.881205944;1.131402111
311223;1993;337.7;940;3;5.822157927;6.845879875;1.098612289
311223;1994;271.9;915.4;3;5.605434352;6.819361128;1.098612289
311223;1995;314.1;939.2;2.7;5.749711407;6.845028449;0.993251773
311223;1996;378.4;898.8;2.6;5.935951837;6.80106054;0.955511445
311223;1997;246.6;896.6;2.7;5.507767591;6.798609832;0.993251773
311223;1998;365.7;937;2.6;5.901813325;6.842683282;0.955511445
311223;1999;145.3;980;1.9;4.978800571;6.887552572;0.641853886
311223;2000;299.8;982.4;1.9;5.703115586;6.889998557;0.641853886
311223;2001;294.7;949.4;1.8;5.68595789;6.855830206;0.587786665
311223;2002;368.3;923.8;1.6;5.908897823;6.828495598;0.470003629
311223;2003;421;888.8;1.7;6.042632834;6.789872238;0.530628251
311223;2004;431.3;857.1;1.5;6.066803904;6.753554598;0.405465108
311223;2005;442.8;822.7;1.5;6.093118201;6.712591614;0.405465108
311223;2006;386.8;791.2;1.5;5.957907764;6.67355078;0.405465108
311223;2007;553.5;764.5;1.5;6.316261752;6.639222025;0.405465108
311223;2008;510.4;747.8;1.4;6.235194732;6.617135563;0.336472237
311223;2009;563.3;721.6;1.3;6.333812346;6.581470969;0.262364264
311223;2010;486.5;696;1.3;6.187236902;6.54534966;0.262364264
311223;2011;524.1;670.2;1.3;6.261682506;6.507576175;0.262364264
311223;2012;557.3;247.3;1.3;6.323103695;5.510602175;0.262364264
311223;2013;416.3;249.3;1.3;6.031406154;5.518656991;0.262364264
311223;2014;408.7;253.1;1.4;6.012981391;5.533784668;0.336472237
311223;2015;522;254.2;1.4;6.257667588;5.538121359;0.336472237
311223;2016;564.6;260.7;1.4;6.336117516;5.563370321;0.336472237
311225;1958;234.3;1501.2;13.8;5.456602346;7.314020067;2.624668592
311225;1959;243.3;1500.4;13.7;5.49429525;7.313487018;2.617395833
311225;1960;237.9;1489.8;12.9;5.471850417;7.306397162;2.557227311
311225;1961;236.7;1508.8;14;5.466793517;7.319069912;2.63905733
311225;1962;302.6;1568.5;14.9;5.712411801;7.357875028;2.701361213
311225;1963;278.1;1561.3;14.6;5.627980761;7.353274087;2.681021529
311225;1964;287;1576.8;12.9;5.659482216;7.363152756;2.557227311
311225;1965;308.8;1599.2;14;5.732693818;7.377258783;2.63905733
311225;1966;366.6;1602.1;14.7;5.904271335;7.379070548;2.687847494
311225;1967;407.7;1614.5;16.1;6.01053161;7.38678059;2.778819272
311225;1968;488.9;1679.4;15.8;6.19215797;7.426191866;2.76000994
311225;1969;513.1;1712.3;16.2;6.240470758;7.445592775;2.785011242
311225;1970;519.5;1775.8;14.5;6.252866811;7.482006305;2.674148649
311225;1971;520.2;1823.8;13.8;6.254213353;7.508677515;2.624668592
311225;1972;537.5;1813.3;14;6.28692876;7.502903669;2.63905733
311225;1973;661.6;1862.7;14.4;6.494661144;7.529782327;2.667228207
311225;1974;760.2;1870.6;14.4;6.633581557;7.534014514;2.667228207
311225;1975;690.4;1909.9;14.1;6.53727114;7.554806164;2.646174797
311225;1976;775.9;1894.2;14.2;6.654023646;7.546551865;2.653241965
311225;1977;719.7;1906.2;13.9;6.578834459;7.552867011;2.63188884
311225;1978;977.8;1994.4;14.3;6.88530515;7.598098532;2.660259537
311225;1979;1140.6;2003.7;14;7.039309719;7.60275075;2.63905733
311225;1980;1090.7;2073.3;14;6.994574971;7.63689682;2.63905733
311225;1981;1200.5;2129.1;13.2;7.090493416;7.663454634;2.58021683
311225;1982;1309.2;2179.5;13.6;7.177171543;7.686850772;2.610069793
311225;1983;1265.2;2174;12.6;7.142985491;7.684324068;2.533696814
311225;1984;1334;2188.8;12.4;7.195937226;7.691108727;2.517696473
311225;1985;1235.3;2188.7;11.6;7.119069135;7.691063039;2.451005098
311225;1986;1341;2166.7;11.3;7.201170883;7.680960552;2.424802726
311225;1987;1326.5;2151.6;10.1;7.190299174;7.67396703;2.312535424
311225;1988;1540.6;2150.9;10.6;7.33992723;7.673641638;2.360854001
311225;1989;1627.1;2138.3;11.4;7.394554568;7.6677664;2.433613355
311225;1990;1696.9;2105.2;11.1;7.436558336;7.652165753;2.406945108
311225;1991;1672.6;2092.2;10.9;7.422134581;7.645971423;2.388762789
311225;1992;1471.9;2089.9;9.6;7.294309362;7.644871497;2.261763098
311225;1993;1506.7;2090.9;9.1;7.317677108;7.645349874;2.208274414
311225;1994;1504.2;2069;8.3;7.316016474;7.634820678;2.116255515
311225;1995;1292.9;2033.3;7.8;7.164643036;7.617415368;2.054123734
311225;1996;1492.5;2002.3;8.1;7.308207845;7.602051799;2.091864062
311225;1997;1681.9;2017.1;8.5;7.427679386;7.609416115;2.140066163
311225;1998;1590;2078.9;8;7.371489295;7.639594187;2.079441542
311225;1999;1494.7;2326.4;8.9;7.309680797;7.752077287;2.186051277
311225;2000;1728.7;2363.6;7.4;7.45512496;7.767941159;2.00148
311225;2001;1713.3;2330.9;7.7;7.446176614;7.754009738;2.041220329
311225;2002;1719.4;2315.8;8.2;7.449730672;7.747510479;2.104134154
311225;2003;1598.6;2295.1;7;7.376883525;7.738531695;1.945910149
311225;2004;1932.2;2276;7.3;7.566414529;7.730174795;1.987874348
311225;2005;1869.2;2196.2;7.2;7.533265811;7.694483873;1.974081026
311225;2006;2088;2240;7.3;7.643961949;7.714231145;1.987874348
311225;2007;2718.6;2277.8;8.7;7.907872321;7.730965344;2.163323026
311225;2008;4346.9;2322.5;9;8.377218226;7.750399471;2.197224577
311225;2009;3519.4;2281.6;8.7;8.1660458;7.73263223;2.163323026
311225;2010;3067.8;2259.8;8.9;8.028715971;7.723031593;2.186051277
311225;2011;3464.8;2254.6;9.1;8.15041019;7.720727853;2.208274414
311225;2012;3733.7;2292;9;8.225154978;7.737180078;2.197224577
311225;2013;3306.1;2367;8;8.103524526;7.76937861;2.079441542
311225;2014;3009.2;2409.8;7.7;8.009429542;7.787299035;2.041220329
311225;2015;2725.1;2402.4;7.5;7.910260404;7.784223517;2.014903021
311225;2016;2787.8;2402.5;7.4;7.933008033;7.784265141;2.00148
311230;1958;243.1;1016.3;10.9;5.493472881;6.92392386;2.388762789
311230;1959;254.8;1089;11.1;5.540478924;6.993015123;2.406945108
311230;1960;266.5;1149.5;11.1;5.585374244;7.047082344;2.406945108
311230;1961;283.8;1177.6;11.6;5.648269765;7.071233748;2.451005098
311230;1962;325.8;1229.1;12.1;5.786283696;7.114037473;2.493205453
311230;1963;365;1274.8;11.4;5.899897354;7.150544583;2.433613355
311230;1964;390.7;1316.4;11.5;5.967940002;7.182656017;2.442347035
311230;1965;415.6;1369.5;11.9;6.029723259;7.222200989;2.4765384
311230;1966;442.5;1390.4;11.8;6.092440464;7.237346755;2.468099531
311230;1967;473.3;1417.7;12.2;6.159729437;7.256791119;2.501435952
311230;1968;499.6;1437.1;11.4;6.213807778;7.270382473;2.433613355
311230;1969;532;1429;11.5;6.276643489;7.264730178;2.442347035
311230;1970;591.6;1461.2;12;6.382830731;7.287013295;2.48490665
311230;1971;636.7;1525.3;12.5;6.456298587;7.329946391;2.525728644
311230;1972;688.4;1525.7;12.9;6.534370064;7.3302086;2.557227311
311230;1973;710;1547.9;13.1;6.56526497;7.344654453;2.57261223
311230;1974;808.5;1613.9;13.9;6.695180679;7.386408889;2.63188884
311230;1975;1055.9;1694.9;13.9;6.962148763;7.435379021;2.63188884
311230;1976;1234.7;1757.1;15;7.118583305;7.471420002;2.708050201
311230;1977;1447;1884.2;16.4;7.277247727;7.541258607;2.797281335
311230;1978;1598.7;1959.1;16.6;7.376946078;7.580240463;2.809402695
311230;1979;1859.6;1968.2;16.3;7.52811669;7.584874698;2.791165108
311230;1980;2108.4;2051.2;15.9;7.653684645;7.626180267;2.766319109
311230;1981;2361.9;2207.8;15.6;7.767221659;7.699751824;2.747270914
311230;1982;2622.8;2263.5;15.6;7.871997728;7.724667567;2.747270914
311230;1983;3069.3;2342.8;16.3;8.029204802;7.759102074;2.791165108
311230;1984;3478.6;2485.5;16.2;8.154385193;7.818229126;2.785011242
311230;1985;3994.7;2662.8;16.3;8.292723762;7.88713348;2.791165108
311230;1986;4513.1;2808;16.4;8.414739558;7.940227765;2.797281335
311230;1987;4904.5;3001.6;16;8.49790843;8.006900759;2.772588722
311230;1988;5463.8;3283.1;16.4;8.605899797;8.096543377;2.797281335
311230;1989;5754.1;3612.7;16;8.657667923;8.192210694;2.772588722
311230;1990;6325.3;4015.9;16.1;8.752312743;8.298016761;2.778819272
311230;1991;6580.7;4273.8;15.7;8.791896402;8.36025864;2.753660712
311230;1992;7338.1;4390.5;16.1;8.900835233;8.387198395;2.778819272
311230;1993;7762.6;4605.3;17.6;8.957072609;8.434963093;2.867898902
311230;1994;8720.8;4792.7;17.1;9.073466256;8.474849206;2.839078464
311230;1995;8922.1;4900.7;16.6;9.096286624;8.497133331;2.809402695
311230;1996;6470.2;5032.8;13.8;8.774962299;8.523731768;2.624668592
311230;1997;6556.2;5158;14.4;8.788166446;8.548304186;2.667228207
311230;1998;7105.1;5199.8;14.9;8.868568115;8.556375442;2.701361213
311230;1999;8209.1;5299.3;14.7;9.012998574;8.575330015;2.687847494
311230;2000;8421.7;5331.3;14.6;9.038566987;8.58135039;2.681021529
311230;2001;8700.4;5349.3;14;9.071124281;8.58472099;2.63905733
311230;2002;6670.3;5342.7;13;8.805420115;8.583486422;2.564949357
311230;2003;8107.6;5286.8;12.6;9.000557172;8.572968427;2.533696814
311230;2004;8636.5;5245.7;12.3;9.063752687;8.565163972;2.509599262
311230;2005;8636.3;5155.7;13.4;9.063729529;8.547858178;2.595254707
311230;2006;6613.6;5107.5;14;8.796883414;8.538465327;2.63905733
311230;2007;6788.1;5087.8;13.7;8.822926358;8.534600796;2.617395833
311230;2008;7553;5037.1;13.7;8.929700114;8.524585799;2.617395833
311230;2009;7943.1;4939.6;13.2;8.980058906;8.505039635;2.58021683
311230;2010;7203.2;4834.1;13.2;8.882280651;8.483450248;2.58021683
311230;2011;7052.2;4853.1;13.1;8.861094904;8.487372955;2.57261223
311230;2012;5541.9;4895.4;13.5;8.620092681;8.496051268;2.602689685
311230;2013;5302.8;4892.9;13.5;8.575990262;8.495540454;2.602689685
311230;2014;4278.5;4887.6;11.9;8.36135776;8.494456664;2.4765384
311230;2015;3992;4767.2;12.4;8.292047637;8.469514409;2.517696473
311230;2016;3919.3;4672.9;11.7;8.273668345;8.449535143;2.459588842
311311;1958;67.8;521.7;7.3;4.216562195;6.25709271;1.987874348
311311;1959;78.9;548.3;7.5;4.368181228;6.306822582;2.014903021
311311;1960;81.8;560.8;7.2;4.404277244;6.329364336;1.974081026
311311;1961;74.4;570.9;7.2;4.309455942;6.347214063;1.974081026
311311;1962;77.2;607.5;6.8;4.346399457;6.409352175;1.916922612
311311;1963;135.7;683.5;8.3;4.910446567;6.527226656;2.116255515
311311;1964;106.2;769.1;8.5;4.665324109;6.645221;2.140066163
311311;1965;107.6;823.6;8;4.678420648;6.713684975;2.079441542
311311;1966;121.1;881;7.9;4.796616651;6.781057626;2.066862759
311311;1967;133.8;945;7.9;4.896346148;6.851184927;2.066862759
311311;1968;147;990.6;7.8;4.990432587;6.89831082;2.054123734
311311;1969;154.3;996.4;7.4;5.038898759;6.904148783;2.00148
311311;1970;159.9;1003;7.3;5.07454862;6.910750788;1.987874348
311311;1971;196.8;1047.3;7.5;5.282187985;6.953970703;2.014903021
311311;1972;151.7;1074.3;7.1;5.021904886;6.979424566;1.960094784
311311;1973;219.5;1115;7.1;5.391352233;7.016609684;1.960094784
311311;1974;737.1;1173.2;7;6.602723568;7.067490337;1.945910149
311311;1975;454.4;1245.1;7.8;6.118977867;7.126971127;2.054123734
311311;1976;246.2;1384.8;8.1;5.506144214;7.233311004;2.091864062
311311;1977;275.7;1459.3;8;5.619313318;7.285712148;2.079441542
311311;1978;297.9;1470.4;7.2;5.69675786;7.293289752;1.974081026
311311;1979;274;1469.1;7;5.613128106;7.292405247;1.945910149
311311;1980;771.9;1488.1;6.9;6.648855008;7.305255417;1.931521412
311311;1981;515;1519.7;7.8;6.244166901;7.326268226;2.054123734
311311;1982;297.7;1588.7;7.5;5.696086268;7.370671351;2.014903021
311311;1983;478.4;1610.2;7.6;6.170447203;7.384113674;2.028148247
311311;1984;449.8;1584.2;7.4;6.10880304;7.367834827;2.00148
311311;1985;451.7;1580.6;6.8;6.113018243;7.365559801;1.916922612
311311;1986;429.6;1528.9;6.4;6.062854543;7.332303802;1.85629799
311311;1987;504.2;1464.5;6.2;6.222973015;7.289269166;1.824549292
311311;1988;493.6;1446.8;6.2;6.201725473;7.2771095;1.824549292
311311;1989;520.8;1413.7;6.3;6.255366091;7.25396566;1.840549633
311311;1990;502;1413.2;6.1;6.21860012;7.253611915;1.808288771
311311;1991;554.2;1431.1;6.2;6.317525632;7.266198658;1.824549292
311311;1992;561.9;1388.9;7;6.331323898;7.236267346;1.945910149
311311;1993;673;1381.5;6.7;6.51174533;7.230925144;1.902107526
311311;1994;662.4;1365.5;6.4;6.495869603;7.219275941;1.85629799
311311;1995;568.8;1337.6;5.3;6.343528878;7.198632242;1.667706821
311311;1996;610.5;1324.8;5;6.414278294;7.189016784;1.609437912
311311;1997;647.5;1325.9;4.9;6.473118794;7.189846753;1.589235205
311311;1998;731.1;1319.3;4.9;6.594550249;7.184856572;1.589235205
311311;1999;698.7;1306.5;5.1;6.549221466;7.175107085;1.62924054
311311;2000;703.2;1286.7;4.9;6.555641346;7.15983608;1.589235205
311311;2001;515.1;1288.1;4.2;6.244361057;7.160923543;1.435084525
311311;2002;410.2;1257.9;4.4;6.016644846;7.137198943;1.481604541
311311;2003;562.2;1208.4;4.1;6.331857658;7.09705245;1.410986974
311311;2004;578;1214.9;3.9;6.359573869;7.102417048;1.360976553
311311;2005;686.5;1189.3;4.1;6.531606225;7.081120178;1.410986974
311311;2006;761.1;1174;3.8;6.634764755;7.068172;1.335001067
311311;2007;827.5;1149.1;4;6.718409107;7.046734306;1.386294361
311311;2008;677.9;1199.1;3.7;6.518999784;7.089326554;1.30833282
311311;2009;693.9;1195.1;3.7;6.542327858;7.085985143;1.30833282
311311;2010;751.9;1207.7;3.8;6.622603336;7.096473003;1.335001067
311311;2011;677.5;1196.4;3.5;6.518409553;7.087072327;1.252762968
311311;2012;820.7;1141.9;3.6;6.710157635;7.040448821;1.280933845
311311;2013;727.9;1178.5;3.6;6.590163676;7.071997722;1.280933845
311311;2014;689.3;1196.1;3.6;6.53567659;7.086821543;1.280933845
311311;2015;740.6;1205.4;3.8;6.607460668;7.094566741;1.335001067
311311;2016;863.2;1235.4;3.8;6.760646414;7.119150083;1.335001067
311312;1958;184.8;1727.9;15.2;5.219274159;7.454662077;2.721295428
311312;1959;189.2;1816.7;15.4;5.242804657;7.504776947;2.734367509
311312;1960;224.5;1815.7;14.9;5.413875707;7.504226347;2.701361213
311312;1961;211.4;1838;13.9;5.353752073;7.516433303;2.63188884
311312;1962;234;1862.8;12.9;5.455321115;7.529836011;2.557227311
311312;1963;254.4;1843.1;12.4;5.538907831;7.519204216;2.517696473
311312;1964;204.5;1912.7;12.1;5.320567975;7.556271135;2.493205453
311312;1965;268;1873.6;11.2;5.590986981;7.535616993;2.415913778
311312;1966;262.8;1909;11.1;5.571393287;7.554334824;2.406945108
311312;1967;308.5;1926;11.5;5.731721843;7.563200592;2.442347035
311312;1968;294.7;1953.4;11;5.68595789;7.577326723;2.397895273
311312;1969;332.9;1940.9;11.2;5.807842145;7.570907062;2.415913778
311312;1970;385.7;1922;10.6;5.955059865;7.56112159;2.360854001
311312;1971;364.6;1920.3;10.6;5.898800862;7.560236703;2.360854001
311312;1972;383.9;1912.7;10.9;5.950382102;7.556271135;2.388762789
311312;1973;415.9;1901.2;10.6;6.030444847;7.550240545;2.360854001
311312;1974;878.7;1883.9;10.9;6.778443543;7.541099375;2.388762789
311312;1975;479.5;1883.2;10.5;6.172743894;7.540727737;2.351375257
311312;1976;550.7;1918.4;10.3;6.311190196;7.559246784;2.332143895
311312;1977;526.2;1890.4;10.2;6.265681369;7.544543726;2.32238772
311312;1978;520.7;1908.4;10.3;6.25517406;7.554020474;2.332143895
311312;1979;601;1872.1;9.8;6.398594935;7.534816074;2.282382386
311312;1980;802.6;1880.4;9.8;6.687856458;7.539239799;2.282382386
311312;1981;567.6;1824.5;9.4;6.341416945;7.509061256;2.240709689
311312;1982;622.4;1806.9;8.3;6.433582973;7.499367949;2.116255515
311312;1983;631.3;1793.3;7.6;6.447781185;7.491812777;2.028148247
311312;1984;536.4;1784;7.4;6.284880151;7.486613313;2.00148
311312;1985;583.5;1806.9;5.8;6.369044452;7.499367949;1.757857918
311312;1986;551.2;1740.5;5.5;6.31209772;7.461927707;1.704748092
311312;1987;445.4;1672.7;5.5;6.098972755;7.422194366;1.704748092
311312;1988;422.2;1634.5;5.3;6.045479135;7.399092226;1.667706821
311312;1989;534.9;1595.1;4.9;6.282079814;7.374691709;1.589235205
311312;1990;659.7;1568.2;4.9;6.491785186;7.357683744;1.589235205
311312;1991;654.9;1543.1;4.9;6.484482552;7.341548659;1.589235205
311312;1992;737.2;1522.7;4.8;6.602859226;7.328240354;1.568615918
311312;1993;757.1;1512.6;4.9;6.629495345;7.321585303;1.589235205
311312;1994;607.4;1475.3;4.1;6.409187553;7.296616638;1.410986974
311312;1995;540.2;1485.3;3.4;6.291939441;7.303372051;1.223775432
